FIPS,CD,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,CA Democratic,CA Republican,Unity,Write-ins,Independent American,Conservative,Working Families,Working Class,State1,State2,State3,State4,State5,State6,State7,State8
fips,cd,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18,vote19,vote20,vote21,vote22
30079,30079_2,Prairie,County,609,72,467,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30081,30081_1,Ravalli,County,23096,7424,14803,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30083,30083_2,Richland,County,3748,529,2937,233,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30085,30085_2,Roosevelt,County,2518,957,1353,162,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30087,30087_2,Rosebud,County,2705,516,1746,413,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30089,30089_1,Sanders,County,6547,1595,4499,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30091,30091_2,Sheridan,County,1609,353,1095,130,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30093,30093_1,Silver Bow,County,14055,8387,5009,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30095,30095_2,Stillwater,County,4511,486,3201,768,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30097,30097_2,Sweet Grass,County,1818,202,1245,354,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30099,30099_2,Teton,County,2903,476,1914,484,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,30101_2,Toole,County,1647,190,1209,220,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30103,30103_2,Treasure,County,421,22,306,91,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,30105_2,Valley,County,3220,512,2217,429,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30107,30107_2,Wheatland,County,841,84,576,168,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,30109_2,Wibaux,County,439,33,357,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30111,30111_2,Yellowstone,County,60350,12887,32092,14540,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,31001_3,Adams,County,9450,2166,7284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,31003_3,Antelope,County,2308,195,2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,31005_3,Arthur,County,236,8,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,31007_3,Banner,County,344,32,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,31009_3,Blaine,County,189,17,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,31011_3,Boone,County,2318,253,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,31013_3,Box Butte,County,3063,540,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,31015_3,Boyd,County,868,72,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,31017_3,Brown,County,1143,88,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31019,31019_3,Buffalo,County,14866,3100,11766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,31021_3,Burt,County,2410,496,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,31023_1,Butler,County,3415,629,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,31025_1,Cass,County,11036,3379,7657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,31027_3,Cedar,County,3515,368,3147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,31029_3,Chase,County,1455,123,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,31031_3,Cherry,County,2314,185,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,31033_3,Cheyenne,County,3073,401,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31035,31035_3,Clay,County,2483,285,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,31037_1,Colfax,County,2381,465,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31039,31039_1,Cuming,County,3128,493,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,31041_3,Custer,County,4111,413,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31043,31043_3,Dakota,County,3324,825,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31045,31045_3,Dawes,County,2825,562,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31047,31047_3,Dawson,County,5129,786,4343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31049,31049_3,Deuel,County,694,62,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31051,31051_3,Dixon,County,2025,315,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31053,31053_1,Dodge,County,11250,3475,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31055,31055_2,Douglas,County,188371,96185,92186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31057,31057_3,Dundy,County,721,51,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,31059_3,Fillmore,County,2225,358,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31061,31061_3,Franklin,County,1111,112,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31063,31063_3,Frontier,County,1000,98,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31065,31065_3,Furnas,County,1738,185,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31067,31067_3,Gage,County,7166,1752,5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31069,31069_3,Garden,County,793,79,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31071,31071_3,Garfield,County,729,52,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31073,31073_3,Gosper,County,790,84,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31075,31075_3,Grant,County,269,10,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31077,31077_3,Greeley,County,962,123,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31079,31079_3,Hall,County,13950,3260,10690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31081,31081_3,Hamilton,County,3681,538,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31083,31083_3,Harlan,County,1302,169,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31085,31085_3,Hayes,County,371,15,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31087,31087_3,Hitchcock,County,962,83,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31089,31089_3,Holt,County,3757,333,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31091,31091_3,Hooker,County,349,30,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31093,31093_3,Howard,County,2262,323,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31095,31095_3,Jefferson,County,2482,504,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31097,31097_3,Johnson,County,1488,329,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31099,31099_3,Kearney,County,2396,344,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31101,31101_3,Keith,County,2725,344,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103,31103_3,Keya Paha,County,404,28,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31105,31105_3,Kimball,County,1230,138,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31107,31107_3,Knox,County,3409,416,2993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31109,31109_1,Lancaster,County,110512,58193,52319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,31111_3,Lincoln,County,10965,1869,9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31113,31113_3,Logan,County,312,18,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,31115_3,Loup,County,318,39,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,31117_3,McPherson,County,213,15,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,31119_1,Madison,County,11566,1940,9626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31121,31121_3,Merrick,County,2940,365,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,31123_3,Morrill,County,1745,212,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125,31125_3,Nance,County,1172,190,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,31127_3,Nemaha,County,2122,403,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31129,31129_3,Nuckolls,County,1504,179,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31131,31131_3,Otoe,County,5203,1197,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31133,31133_3,Pawnee,County,985,158,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31135,31135_3,Perkins,County,1056,97,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31137,31137_3,Phelps,County,3447,409,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31139,31139_3,Pierce,County,2691,200,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31141,31141_1,Platte,County,10966,1766,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31143,31143_1,Polk,County,952,187,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31143,31143_3,Polk,County,1020,134,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,31145_3,Red Willow,County,3726,422,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31147,31147_3,Richardson,County,2546,498,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31149,31149_3,Rock,County,569,44,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31151,31151_3,Saline,County,3426,912,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,31153_1,Sarpy,County,45272,19365,25907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31153,31153_2,Sarpy,County,18502,6393,12109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31155,31155_2,Saunders,County,9383,2290,7093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,31157_3,Scotts Bluff,County,8779,1853,6926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,31159_1,Seward,County,6604,1699,4905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,31161_3,Sheridan,County,1767,172,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,31163_3,Sherman,County,1137,199,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31165,31165_3,Sioux,County,524,46,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,31167_1,Stanton,County,2460,328,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31169,31169_3,Thayer,County,2055,298,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,31171_3,Thomas,County,293,28,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,31173_3,Thurston,County,1107,321,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175,31175_3,Valley,County,1712,214,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177,31177_3,Washington,County,7950,1740,6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179,31179_3,Wayne,County,2787,537,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,31181_3,Webster,County,1232,159,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31183,31183_3,Wheeler,County,339,27,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,31185_3,York,County,4613,698,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32001,32001_2,Churchill,County,9657,1892,7439,0,160,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0
32001,32001_4,Churchill,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003,32003_1,Clark,County,213053,109202,98633,0,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003,32003_3,Clark,County,239073,123263,115810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32003,32003_4,Clark,County,188274,103216,85058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32005,32005_2,Douglas,County,27036,7398,19127,0,246,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0
32007,32007_2,Elko,County,14721,2473,11686,0,269,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
32009,32009_4,Esmeralda,County,432,70,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32011,32011_2,Eureka,County,752,52,674,0,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
32013,32013_2,Humboldt,County,5342,876,4310,0,64,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
32015,32015_2,Lander,County,2173,294,1771,0,53,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
32017,32017_2,Lincoln,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32017,32017_4,Lincoln,County,2027,317,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32019,32019_2,Lyon,County,22785,5225,16820,0,327,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0
32019,32019_4,Lyon,County,192,37,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32021,32021_4,Mineral,County,1842,665,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32023,32023_4,Nye,County,19919,6026,13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32027,32027_2,Pershing,County,1716,327,1329,0,26,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
32029,32029_2,Storey,County,2490,589,1818,0,39,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
32031,32031_2,Washoe,County,177364,80138,93479,0,1669,0,0,0,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0
32033,32033_4,White Pine,County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32510,32510_2,Carson City,County,23236,8725,13926,0,242,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0
33001,33001_1,Belknap,County,28589,13139,15429,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
33001,33001_2,Belknap,County,1971,939,1028,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
33003,33003_1,Carroll,County,25053,12500,12528,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
33003,33003_2,Carroll,County,2052,1373,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33005,33005_2,Cheshire,County,33802,20390,13358,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
33007,33007_2,Coos,County,12784,6224,6541,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
33009,33009_2,Grafton,County,42554,27047,15468,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
33011,33011_1,Hillsborough,County,68931,38434,30403,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
33011,33011_2,Hillsborough,County,102438,55238,47099,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0
33013,33013_1,Merrimack,County,6657,3337,3319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33013,33013_2,Merrimack,County,63790,37102,26584,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0
33015,33015_1,Rockingham,County,124310,66128,58055,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0
33015,33015_2,Rockingham,County,29126,13080,16016,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
33017,33017_1,Strafford,County,56422,33853,22495,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
33019,33019_2,Sullivan,County,19067,10243,8806,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
34001,34001_2,Atlantic,County,54900,20727,33551,0,404,0,0,0,0,0,13,0,0,0,0,205,0,0,0,0,0,0,0
34003,34003_5,Bergen,County,206862,120622,84477,0,813,0,0,0,0,0,121,0,0,0,0,475,354,0,0,0,0,0,0
34003,34003_9,Bergen,County,75163,37276,36915,0,491,0,0,0,0,0,44,0,0,0,0,437,0,0,0,0,0,0,0
34005,34005_1,Burlington,County,7101,4287,2670,0,40,0,0,0,0,0,2,0,0,0,0,40,62,0,0,0,0,0,0
34005,34005_3,Burlington,County,153771,89586,62852,0,595,0,0,0,0,0,54,0,0,0,0,684,0,0,0,0,0,0,0
34007,34007_1,Camden,County,140632,93832,43094,0,890,0,0,0,0,0,164,0,0,0,0,399,2253,0,0,0,0,0,0
34009,34009_2,Cape May,County,36849,12714,23681,0,345,0,0,0,0,0,16,0,0,0,0,93,0,0,0,0,0,0,0
34011,34011_2,Cumberland,County,29321,12591,16286,0,271,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0
34013,34013_8,Essex,County,7490,5778,1472,0,34,0,0,0,0,0,0,0,0,0,0,31,85,69,21,0,0,0,0
34013,34013_10,Essex,County,61242,52006,7827,0,227,0,0,0,0,0,0,0,0,0,0,181,1001,0,0,0,0,0,0
34013,34013_11,Essex,County,91336,64503,26097,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34015,34015_1,Gloucester,County,70545,37480,31331,0,562,0,0,0,0,0,57,0,0,0,0,179,936,0,0,0,0,0,0
34015,34015_2,Gloucester,County,28920,12853,15613,0,274,0,0,0,0,0,25,0,0,0,0,155,0,0,0,0,0,0,0
34017,34017_8,Hudson,County,81938,60139,19264,0,591,0,0,0,0,0,134,0,0,0,0,593,802,247,168,0,0,0,0
34017,34017_9,Hudson,County,9284,5329,3750,0,109,0,0,0,0,0,8,0,0,0,0,88,0,0,0,0,0,0,0
34017,34017_10,Hudson,County,15723,12492,2719,0,129,0,0,0,0,0,22,0,0,0,0,42,319,0,0,0,0,0,0
34019,34019_7,Hunterdon,County,58271,26224,31961,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
34021,34021_3,Mercer,County,11908,8947,2851,0,81,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
34021,34021_12,Mercer,County,10387,8649,1646,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34023,34023_6,Middlesex,County,105720,64597,39218,0,672,0,0,0,0,0,135,0,0,0,0,328,770,0,0,0,0,0,0
34023,34023_12,Middlesex,County,88581,48394,39184,0,896,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
34025,34025_3,Monmouth,County,58508,24686,33194,0,362,0,0,0,0,0,51,0,0,0,0,215,0,0,0,0,0,0,0
34025,34025_4,Monmouth,County,93528,34182,57180,0,761,0,0,0,0,0,86,0,0,0,0,208,701,410,0,0,0,0,0
34025,34025_6,Monmouth,County,72614,37160,34457,0,633,0,0,0,0,0,65,0,0,0,0,177,122,0,0,0,0,0,0
34027,34027_7,Morris,County,43595,19063,24451,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
34027,34027_11,Morris,County,136440,70275,64929,0,1151,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
34029,34029_2,Ocean,County,42233,14026,27909,0,202,0,0,0,0,0,12,0,0,0,0,84,0,0,0,0,0,0,0
34029,34029_4,Ocean,County,160536,45001,113157,0,1096,0,0,0,0,0,109,0,0,0,0,216,474,483,0,0,0,0,0
34031,34031_5,Passaic,County,21587,9187,12041,0,158,0,0,0,0,0,15,0,0,0,0,87,99,0,0,0,0,0,0
34031,34031_9,Passaic,County,59794,35860,22987,0,411,0,0,0,0,0,24,0,0,0,0,512,0,0,0,0,0,0,0
34031,34031_11,Passaic,County,27020,12555,14225,0,219,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
34033,34033_2,Salem,County,17894,6451,11159,0,172,0,0,0,0,0,16,0,0,0,0,96,0,0,0,0,0,0,0
34035,34035_7,Somerset,County,61085,30098,30933,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
34035,34035_12,Somerset,County,49876,30523,18910,0,415,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
34037,34037_5,Sussex,County,31118,11230,19388,0,199,0,0,0,0,0,21,0,0,0,0,127,153,0,0,0,0,0,0
34037,34037_7,Sussex,County,23549,8888,14626,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
34039,34039_7,Union,County,71762,42399,29172,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0
34039,34039_8,Union,County,11016,7500,3154,0,100,0,0,0,0,0,47,0,0,0,0,42,67,63,43,0,0,0,0
34039,34039_10,Union,County,43776,28397,14402,0,236,0,0,0,0,0,106,0,0,0,0,140,495,0,0,0,0,0,0
34039,34039_12,Union,County,7076,6207,764,0,81,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
34041,34041_7,Warren,County,37922,14362,23503,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
35001,35001_1,Bernalillo,County,193060,117200,75828,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
35001,35001_2,Bernalillo,County,48987,29019,19962,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
35003,35003_2,Catron,County,1985,489,1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,35005_1,Chaves,County,1724,252,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,35005_2,Chaves,County,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35005,35005_3,Chaves,County,14386,4442,9944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35006,35006_2,Cibola,County,6676,3491,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35007,35007_3,Colfax,County,4871,2406,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35009,35009_3,Curry,County,10134,2820,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35011,35011_1,De Baca,County,723,211,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35013,35013_2,Dona Ana,County,57154,32220,24928,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
35015,35015_2,Eddy,County,11673,3021,8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35015,35015_3,Eddy,County,4861,809,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35017,35017_2,Grant,County,11576,6290,5278,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
35019,35019_1,Guadalupe,County,1677,937,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35021,35021_3,Harding,County,407,163,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,35023_2,Hidalgo,County,1576,645,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,35025_2,Lea,County,2863,612,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,35025_3,Lea,County,11006,1924,9082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35027,35027_1,Lincoln,County,8217,2473,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35028,35028_3,Los Alamos,County,10054,6457,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35029,35029_2,Luna,County,5799,2563,3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,35031_2,McKinley,County,1525,1116,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35031,35031_3,McKinley,County,17425,12083,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35033,35033_3,Mora,County,2408,1796,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,35035_1,Otero,County,158,104,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35035,35035_2,Otero,County,17262,5950,11312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35037,35037_3,Quay,County,2986,939,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
